  3.0000E-04        1      132  1.3040000E-002  5.4210109E-020  2.8000000E-003 -2.5037308E-004  6.0887091E-002  8.2409826E-004 -3.5386775E-004  1.0918592E-003  1.2834212E-003 
  3.0000E-04        1      133  1.3120000E-002  2.1684043E-019  2.8000000E-003 -2.5037308E-004  6.1351953E-002  8.2435095E-004 -3.5386775E-004  1.2427124E-003  1.2836666E-003 
  3.0000E-04        1      134  1.3200000E-002  2.1684043E-019  2.8000000E-003 -2.5037308E-004  6.1816816E-002  8.2460364E-004 -3.5386775E-004  1.3935657E-003  1.2839121E-003 
  3.0000E-04        1      135  1.3280000E-002  0.0000000E+000  2.8000000E-003 -2.5037308E-004  6.2281678E-002  8.2485634E-004 -3.5386775E-004  1.5444189E-003  1.2841576E-003 
  3.0000E-04        1      136  1.3360000E-002  0.0000000E+000  2.8000000E-003 -2.5037308E-004  6.2746541E-002  8.2510903E-004 -3.5386775E-004  1.6952721E-003  1.2844031E-003 
  3.0000E-04        1      137  1.2960000E-002  1.6263033E-019  3.2000000E-003 -2.5163655E-004  6.0420869E-002  8.2384556E-004 -3.5509516E-004  9.4172096E-004  1.2831757E-003 
  3.0000E-04        1      138  1.3040000E-002  5.4210109E-020  3.2000000E-003 -2.5163655E-004  6.0885731E-002  8.2409826E-004 -3.5509516E-004  1.0925742E-003  1.2834212E-003 
  3.0000E-04        1      139  1.3760000E-002  8.1315163E-020  2.4000000E-003 -1.0426852E-003  6.5895008E-002  2.0430340E-004 -1.6428174E-003  3.7866271E-003  2.7435900E-004 
  3.0000E-04        1      140  1.3840000E-002  2.4394549E-019  2.4000000E-003 -1.0426852E-003  6.6359665E-002  2.0449794E-004 -1.6428174E-003  3.9373266E-003  2.7461828E-004 
  3.0000E-04        1      141  1.3920000E-002  0.0000000E+000  2.4000000E-003 -1.0426852E-003  6.6824322E-002  2.0469249E-004 -1.6428174E-003  4.0880262E-003  2.7487757E-004 
  3.0000E-04        1      142  1.3440000E-002  5.4210109E-020  2.8000000E-003 -1.0436579E-003  6.4033913E-002  2.0352522E-004 -1.6441138E-003  3.1840131E-003  2.7332186E-004 
